time[sec],count, PORT[0]C[mA], PORT[0]V[mV], PORT[1]C[mA], PORT[1]V[mV], PORT[2]C[mA], PORT[2]V[mV], PORT[3]C[mA], PORT[3]V[mV], PORT[4]C[mA], PORT[4]V[mV], PORT[5]C[mA], PORT[5]V[mV], PORT[6]C[mA], PORT[6]V[mV], slope
8.967716,9.890131,13,9260,0,88,0,88,-668,9168,0,88,0,84,0,80,0.000000
8.975915,9.900131,14,9256,0,88,0,88,-667,9168,0,92,0,84,0,80,0.000000
8.984358,9.910131,14,9256,0,88,0,88,-695,9180,0,92,0,80,0,80,0.000000
8.991805,9.920132,14,9256,0,88,0,88,-600,9168,0,92,0,80,0,80,0.000000
8.999398,9.930132,13,9256,0,88,0,88,-600,9168,0,92,0,84,0,80,0.000000
9.007063,9.940132,14,9256,0,88,0,92,-635,9164,0,88,0,84,0,80,0.000000
9.015847,9.950132,13,9256,0,88,0,88,-697,9168,0,92,0,84,0,80,0.000000
9.025141,9.960133,14,9256,0,88,0,88,-606,9180,0,92,0,84,0,84,0.000000
9.033855,9.970133,14,9256,0,88,0,88,-693,9196,0,92,0,84,0,80,0.000000
9.041784,9.980133,13,9256,0,88,0,88,-655,9168,0,92,0,80,0,80,0.000000
9.049370,9.990133,13,9256,0,88,0,88,-603,9176,0,88,0,84,0,80,0.000000
9.057138,10.000134,15,9256,0,88,0,88,-609,9176,0,92,0,84,0,84,0.000000
9.065745,10.010134,14,9256,0,88,0,92,-703,9156,0,92,0,84,0,80,0.000000
9.073619,10.020134,14,9260,0,88,0,92,-679,9144,0,92,0,84,0,80,0.000000
9.082362,10.030134,14,9256,0,88,0,92,-694,9164,0,92,0,80,0,80,0.000000
9.090312,10.040134,12,9256,0,88,0,92,-603,9176,0,92,0,84,0,80,0.000000
9.098834,10.050135,14,9252,0,88,0,88,-686,9168,0,92,0,84,0,84,0.000000
9.106822,10.060135,13,9256,0,88,0,88,-612,9172,0,92,0,80,0,80,0.000000
9.114450,10.070135,13,9256,0,88,0,88,-600,9168,0,92,0,84,0,80,0.000000
9.122259,10.080135,14,9256,0,88,0,92,-648,9172,0,92,0,84,0,80,0.000000
9.130752,10.090136,14,9256,0,92,0,92,-698,9152,0,88,0,84,0,80,0.000000
9.138744,10.100136,15,9256,0,88,0,88,-650,9172,0,92,0,84,0,80,0.000000
9.147299,10.110136,12,9256,0,84,0,88,-692,9144,0,92,0,84,0,80,0.000000
9.155327,10.120136,14,9256,0,88,0,92,-612,9160,0,92,0,84,0,80,0.000000
9.163819,10.130136,13,9256,0,88,0,92,-692,9168,0,92,0,84,0,80,0.000000
9.171913,10.140137,15,9256,0,92,0,88,-600,9196,0,88,0,84,0,80,0.000000
9.179598,10.150137,14,9256,0,88,0,88,-600,9172,0,92,0,84,0,80,0.000000
9.187286,10.160137,14,9260,0,88,0,92,-604,9172,0,92,0,84,0,80,0.000000
9.195787,10.170137,13,9260,0,84,0,88,-685,9160,0,92,0,84,0,84,0.000000
9.203862,10.180138,13,9256,0,88,0,88,-602,9192,0,92,0,84,0,80,0.000000
9.212121,10.190138,13,9256,0,88,0,88,-677,9168,0,88,0,84,0,80,0.000000
9.220461,10.200138,13,9256,0,88,0,88,-691,9172,0,88,0,84,0,80,0.000000
9.228779,10.210138,14,9256,0,88,0,92,-670,9160,0,96,0,80,0,80,0.000000
9.237275,10.220139,14,9256,0,88,0,92,-705,9160,0,92,0,84,0,84,0.000000
9.244907,10.230139,14,9256,0,88,0,88,-601,9172,0,92,0,84,0,80,0.000000
9.252445,10.240139,14,9256,0,88,0,92,-613,9172,0,88,0,84,0,80,0.000000
9.260593,10.250139,14,9252,0,84,0,88,-683,9156,0,92,0,84,0,80,0.000000
9.269096,10.260139,14,9256,0,88,0,92,-713,9152,0,92,0,84,0,80,0.000000
9.277048,10.270140,13,9260,0,88,0,88,-684,9160,0,92,0,84,0,80,0.000000
9.285704,10.280140,14,9256,0,88,0,88,-763,9148,0,92,0,88,0,80,0.000000
9.293690,10.290140,12,9260,0,88,0,92,-680,9160,0,92,0,84,0,80,0.000000
9.302469,10.300140,13,9256,0,88,0,92,-724,9164,0,92,0,84,0,80,0.000000
9.310769,10.310141,13,9256,0,88,0,88,-675,9164,0,88,0,84,0,80,0.000000
9.319116,10.320141,15,9256,0,88,0,92,-698,9156,0,92,0,80,0,80,0.000000
9.326739,10.330141,14,9256,0,88,0,84,-605,9172,0,92,0,84,0,80,0.000000
9.334529,10.340141,13,9256,0,88,0,92,-677,9164,0,92,0,84,0,84,0.000000
9.343251,10.350142,14,9256,0,88,0,88,-699,9168,0,92,0,84,0,80,0.000000
9.350947,10.360142,13,9256,0,88,0,88,-678,9148,0,92,0,84,0,80,0.000000
9.358593,10.370142,14,9256,0,88,0,88,-601,9172,0,92,0,84,0,80,0.000000
9.366368,10.380142,14,9252,0,88,0,92,-679,9140,0,92,0,80,0,80,0.000000
9.375070,10.390142,13,9256,0,88,0,92,-730,9152,0,92,0,84,0,84,0.000000
9.382746,10.400143,14,9256,0,88,0,88,-601,9176,0,92,0,84,0,80,0.000000
9.390384,10.410143,12,9256,0,84,0,88,-604,9172,0,92,0,84,0,80,0.000000
9.398096,10.420143,14,9260,0,92,0,92,-677,9160,0,88,0,84,0,80,0.000000
9.406823,10.430143,15,9256,0,88,0,88,-691,9128,0,92,0,84,0,80,0.000000
9.414525,10.440144,14,9256,0,88,0,88,-611,9172,0,88,0,84,0,80,0.000000
9.422183,10.450144,14,9256,0,88,0,84,-599,9168,0,92,0,80,0,76,0.000000
9.429937,10.460144,13,9256,0,88,0,88,-619,9168,0,92,0,84,0,80,0.000000
9.438577,10.470144,13,9256,0,88,0,88,-689,9168,0,92,0,84,0,80,0.000000
9.446386,10.480145,14,9256,0,88,0,88,-603,9176,0,92,0,84,0,80,0.000000
9.454015,10.490145,13,9256,0,88,0,88,-604,9172,0,92,0,80,0,80,0.000000
9.461668,10.500145,12,9256,0,88,0,88,-614,9172,0,92,0,84,0,80,0.000000
9.470611,10.510145,12,9256,0,88,0,92,-693,9164,0,88,0,84,0,80,0.000000
9.478594,10.520145,14,9252,0,84,0,92,-603,9172,0,92,0,84,0,80,0.000000
9.486246,10.530146,13,9256,0,84,0,92,-602,9172,0,92,0,80,0,84,0.000000
9.494027,10.540146,14,9252,0,88,0,88,-600,9172,0,92,0,84,0,80,0.000000
9.502509,10.550146,16,9256,0,88,0,88,-708,9152,0,92,0,84,0,80,0.000000
9.510506,10.560146,13,9260,0,88,0,88,-601,9172,0,92,0,84,0,80,0.000000
9.518180,10.570147,13,9256,0,88,0,88,-603,9176,0,92,0,84,0,80,0.000000
9.525953,10.580147,15,9260,0,88,0,88,-604,9176,0,92,0,84,0,80,0.000000
9.534571,10.590147,14,9256,0,88,0,88,-691,9160,0,92,0,84,0,80,0.000000
9.542521,10.600147,14,9256,0,88,0,88,-609,9168,0,92,0,84,0,80,0.000000
9.550115,10.610147,13,9256,0,88,0,88,-601,9172,0,88,0,84,0,80,0.000000
9.557920,10.620148,13,9256,0,88,0,92,-598,9176,0,92,0,80,0,80,0.000000
9.566412,10.630148,13,9256,0,88,0,92,-683,9160,0,92,0,84,0,80,0.000000
9.574502,10.640148,13,9256,0,88,0,88,-601,9172,0,92,0,84,0,80,0.000000
9.582102,10.650148,13,9256,0,84,0,92,-600,9160,0,92,0,84,0,80,0.000000
9.589846,10.660149,13,9256,0,88,0,92,-599,9172,0,92,0,84,0,80,0.000000
9.598423,10.670149,14,9256,0,88,0,88,-686,9164,0,92,0,84,0,80,0.000000
9.606483,10.680149,14,9256,0,88,0,88,-601,9192,0,92,0,84,0,80,0.000000
9.614169,10.690149,14,9256,0,88,0,88,-600,9172,0,92,0,84,0,80,0.000000
9.621856,10.700150,15,9256,0,88,0,92,-600,9172,0,92,0,84,0,84,0.000000
9.630156,10.710150,13,9256,0,88,0,88,-681,9168,0,92,0,84,0,80,0.000000
9.638407,10.720150,14,9256,0,88,0,88,-676,9168,0,92,0,84,0,80,0.000000
9.646058,10.730150,13,9256,0,88,0,88,-602,9176,0,92,0,84,0,80,0.000000
9.653722,10.740150,14,9256,0,88,0,88,-601,9176,0,92,0,84,0,84,0.000000
9.662032,10.750151,15,9256,0,88,0,92,-679,9152,0,92,0,84,0,80,0.000000
9.672461,10.760151,14,9256,0,88,0,88,-583,9160,0,88,0,84,0,80,0.000000
9.682559,10.770151,13,9256,0,88,0,92,-584,9172,0,88,0,84,0,76,0.000000
9.692904,10.780151,15,9256,0,88,0,92,-633,9172,0,92,0,84,0,80,0.000000
9.704047,10.790152,13,9256,0,88,0,88,-654,9176,0,92,0,84,0,80,0.000000
9.714156,10.800152,12,9256,0,88,0,88,-580,9168,0,92,0,84,0,80,0.000000
9.724519,10.810152,12,9256,0,88,0,92,-622,9176,0,92,0,80,0,80,0.000000
9.735758,10.820152,13,9256,0,88,0,88,-634,9168,0,92,0,84,0,80,0.000000
9.745988,10.830153,15,9260,0,84,0,88,-587,9168,0,92,0,80,0,80,0.000000
9.756208,10.840153,13,9256,0,88,0,88,-583,9176,0,92,0,80,0,80,0.000000
9.767287,10.850153,14,9256,0,88,0,88,-682,9152,0,92,0,84,0,80,0.000000
9.777938,10.860153,14,9260,0,88,0,92,-624,9176,0,92,0,84,0,80,0.000000
9.788958,10.870153,13,9256,0,88,0,88,-650,9160,0,92,0,84,0,80,0.000000
9.799148,10.880154,14,9256,0,88,0,88,-624,9172,0,92,0,80,0,80,0.000000
9.809635,10.890154,13,9256,0,88,0,88,-630,9168,0,96,0,84,0,84,0.000000
9.820771,10.900154,13,9256,0,84,0,88,-668,9160,0,92,0,84,0,80,0.000000
9.831077,10.910154,14,9260,0,88,0,88,-581,9180,0,88,0,84,0,80,0.000000
9.841334,10.920155,13,9256,0,88,0,88,-625,9164,0,88,0,84,0,84,0.000000
9.852314,10.930155,14,9256,0,84,0,92,-631,9160,0,92,0,84,0,80,0.000000
9.862823,10.940155,15,9260,0,88,0,92,-581,9176,0,92,0,80,0,80,0.000000
9.872519,10.950155,13,9252,0,88,0,88,-582,9176,0,92,0,84,0,80,0.000000
9.882923,10.960155,13,9256,0,88,0,88,-633,9168,0,92,0,84,0,80,0.000000
9.892881,10.970156,14,9260,0,84,0,92,-582,9188,0,88,0,84,0,80,0.000000
9.902229,10.980156,13,9256,0,88,0,92,-584,9184,0,92,0,84,0,80,0.000000
9.911890,10.990156,13,9256,0,88,0,88,-629,9172,0,92,0,84,0,80,0.000000
9.922495,11.000156,14,9256,0,88,0,92,-645,9180,0,92,0,84,0,80,0.000000
9.932041,11.010157,14,9252,0,88,0,88,-580,9176,0,92,0,84,0,84,0.000000
9.941615,11.020157,15,9256,0,88,0,92,-634,9164,0,96,0,80,0,80,0.000000
9.952202,11.030157,14,9256,0,88,0,92,-640,9172,0,92,0,84,0,80,0.000000
9.962442,11.040157,15,9256,0,88,0,88,-648,9164,0,92,0,84,0,80,0.000000
9.972856,11.050158,14,9256,0,88,0,92,-652,9172,0,92,0,84,0,80,0.000000
9.982667,11.060158,14,9260,0,88,0,88,-655,9172,0,92,0,84,0,80,0.000000
9.992016,11.070158,13,9256,0,88,0,92,-582,9176,0,92,0,84,0,80,0.000000
10.002014,11.080158,14,9256,0,88,0,88,-638,9164,0,92,0,84,0,80,0.000000
10.012078,11.090158,14,9256,0,84,0,88,-592,9184,0,92,0,80,0,84,0.000000
10.022183,11.100159,14,9260,0,88,0,92,-636,9172,0,92,0,84,0,80,0.000000
10.031981,11.110159,14,9260,0,92,0,92,-584,9188,0,92,0,80,0,76,0.000000
10.041249,11.120159,15,9256,0,88,0,92,-581,9176,0,92,0,84,0,80,0.000000
10.050772,11.130159,14,9260,0,88,0,88,-629,9176,0,92,0,84,0,80,0.000000
10.061692,11.140160,15,9256,0,88,0,88,-695,9152,0,92,0,84,0,80,0.000000
10.071004,11.150160,13,9256,0,88,0,92,-680,9152,0,92,0,84,0,80,0.000000
10.079062,11.160160,14,9256,0,88,0,88,-601,9184,0,92,0,84,0,76,0.000000
10.086768,11.170160,13,9256,0,88,0,88,-603,9172,0,92,0,84,0,80,0.000000
10.095043,11.180161,13,9256,0,88,0,88,-672,9164,0,92,0,84,0,80,0.000000
10.103431,11.190161,14,9256,0,88,0,88,-697,9160,0,92,0,84,0,80,0.000000
10.111165,11.200161,13,9256,0,88,0,88,-602,9172,0,92,0,84,0,84,0.000000
10.118876,11.210161,14,9256,0,88,0,92,-601,9172,0,92,0,84,0,80,0.000000
10.127043,11.220161,13,9256,0,88,0,88,-684,9164,0,92,0,84,0,84,0.000000
10.135426,11.230162,14,9256,0,88,0,92,-733,9152,0,92,0,84,0,80,0.000000
10.143074,11.240162,13,9256,0,88,0,88,-602,9164,0,92,0,84,0,80,0.000000
10.150705,11.250162,13,9260,0,84,0,88,-599,9180,0,92,0,84,0,80,0.000000
10.158879,11.260162,13,9256,0,88,0,88,-677,9160,0,92,0,84,0,80,0.000000
10.167234,11.270163,14,9260,0,88,0,88,-719,9152,0,92,0,84,0,76,0.000000
10.174839,11.280163,14,9260,0,88,0,88,-604,9172,0,92,0,84,0,80,0.000000
10.182392,11.290163,13,9256,0,88,0,88,-611,9172,0,92,0,84,0,84,0.000000
10.190282,11.300163,15,9256,0,88,0,88,-676,9136,0,92,0,84,0,80,0.000000
10.198851,11.310163,13,9256,0,88,0,92,-692,9168,0,92,0,84,0,80,0.000000
10.206516,11.320164,14,9256,0,88,0,88,-601,9172,0,88,0,84,0,80,0.000000
10.215435,11.330164,14,9256,0,84,0,88,-608,9164,0,92,0,84,0,80,0.000000
10.224644,11.340164,14,9260,0,88,0,88,-679,9164,0,92,0,84,0,80,0.000000
10.232905,11.350164,14,9256,0,88,0,88,-729,9140,0,88,0,84,0,80,0.000000
10.240361,11.360165,13,9256,0,88,0,88,-602,9176,0,92,0,84,0,80,0.000000
10.247803,11.370165,14,9256,0,88,0,92,-606,9172,0,92,0,84,0,80,0.000000
10.255469,11.380165,14,9260,0,88,0,88,-676,9136,0,92,0,84,0,80,0.000000
10.264090,11.390165,14,9256,0,88,0,92,-691,9164,0,92,0,84,0,80,0.000000
10.271745,11.400166,15,9256,0,88,0,88,-607,9172,0,92,0,84,0,80,0.000000
10.280397,11.410166,13,9256,0,88,0,92,-702,9132,0,92,0,84,0,80,0.000000
10.288384,11.420166,12,9256,0,88,0,88,-597,9168,0,92,0,80,0,80,0.000000
10.298092,11.430166,13,9256,0,88,0,92,-780,9148,0,92,0,80,0,80,0.000000
10.305540,11.440166,13,9256,0,88,0,88,-604,9172,0,92,0,84,0,80,0.000000
10.313156,11.450167,13,9256,0,88,0,88,-680,9180,0,92,0,84,0,80,0.000000
10.321717,11.460167,14,9256,0,88,0,92,-690,9168,0,92,0,84,0,80,0.000000
10.329464,11.470167,14,9256,0,88,0,88,-602,9172,0,92,0,80,0,80,0.000000
10.336909,11.480167,14,9256,0,88,0,92,-603,9172,0,92,0,84,0,80,0.000000
10.344440,11.490168,15,9256,0,88,0,88,-601,9172,0,88,0,84,0,80,0.000000
10.352687,11.500168,14,9260,0,88,0,88,-724,9144,0,88,0,84,0,76,0.000000
10.360787,11.510168,13,9252,0,88,0,88,-673,9164,0,92,0,84,0,80,0.000000
10.368233,11.520168,13,9260,0,88,0,92,-607,9168,0,92,0,84,0,80,0.000000
10.375699,11.530169,13,9252,0,84,0,84,-599,9172,0,88,0,84,0,80,0.000000
10.383825,11.540169,15,9256,0,88,0,88,-674,9160,0,92,0,80,0,80,0.000000
10.393774,11.550169,13,9256,0,88,0,88,-756,9160,0,92,0,84,0,84,0.000000
10.401968,11.560169,14,9256,0,88,0,92,-684,9152,0,92,0,84,0,84,0.000000
10.410246,11.570169,14,9256,0,88,0,92,-692,9164,0,92,0,84,0,84,0.000000
10.417790,11.580170,13,9256,0,88,0,88,-594,9172,0,92,0,84,0,80,0.000000
10.425235,11.590170,14,9256,0,88,0,88,-599,9172,0,92,0,84,0,80,0.000000
10.437540,11.600170,13,9256,0,84,0,88,-702,9160,0,92,0,84,0,84,0.000000
10.445531,11.610170,14,9256,0,88,0,88,-675,9136,0,92,0,80,0,80,0.000000
10.454225,11.620171,13,9256,0,88,0,88,-734,9152,0,88,0,80,0,80,0.000000
10.462197,11.630171,13,9256,0,88,0,92,-612,9196,0,92,0,80,0,80,0.000000
10.470545,11.640171,14,9256,0,88,0,88,-703,9156,0,92,0,84,0,80,0.000000
10.478443,11.650171,14,9256,0,88,0,88,-605,9200,0,92,0,84,0,80,0.000000
10.486191,11.660172,14,9256,0,88,0,88,-626,9168,0,92,0,84,0,80,0.000000
10.493683,11.670172,14,9256,0,88,0,88,-620,9172,0,92,0,84,0,80,0.000000
10.502014,11.680172,14,9260,0,88,0,88,-700,9156,0,92,0,84,0,80,0.000000
10.510041,11.690172,13,9256,0,88,0,92,-663,9160,0,92,0,84,0,80,0.000000
10.518379,11.700172,14,9256,0,84,0,88,-705,9160,0,92,0,80,0,84,0.000000
10.526324,11.710173,14,9256,0,88,0,88,-625,9192,0,92,0,84,0,80,0.000000
10.534395,11.720173,14,9260,0,88,0,92,-702,9160,0,92,0,84,0,80,0.000000
10.542769,11.730173,14,9260,0,88,0,88,-725,9152,0,92,0,80,0,80,0.000000
10.550251,11.740173,15,9256,0,88,0,92,-602,9176,0,92,0,84,0,80,0.000000
10.557692,11.750174,13,9256,0,88,0,92,-594,9188,0,92,0,84,0,80,0.000000
10.565606,11.760174,12,9256,0,88,0,88,-689,9156,0,92,0,80,0,80,0.000000
10.574019,11.770174,13,9256,0,88,0,88,-722,9144,0,92,0,84,0,80,0.000000
10.581978,11.780174,12,9252,0,88,0,88,-685,9160,0,92,0,84,0,80,0.000000
10.590265,11.790174,14,9256,0,88,0,92,-730,9160,0,92,0,84,0,80,0.000000
10.598040,11.800175,14,9256,0,88,0,88,-672,9156,0,92,0,84,0,76,0.000000
10.606528,11.810175,14,9256,0,88,0,92,-698,9180,0,92,0,84,0,80,0.000000
10.614270,11.820175,13,9252,0,88,0,92,-673,9132,0,92,0,84,0,80,0.000000
10.623142,11.830175,14,9256,0,88,0,88,-815,9156,0,92,0,84,0,80,0.000000
10.630697,11.840176,14,9256,0,88,0,88,-603,9172,0,92,0,80,0,80,0.000000
10.638147,11.850176,13,9256,0,88,0,92,-604,9172,0,92,0,84,0,80,0.000000
10.645974,11.860176,14,9256,0,88,0,88,-688,9164,0,92,0,80,0,80,0.000000
10.654678,11.870176,14,9256,0,88,0,88,-718,9140,0,88,0,84,0,80,0.000000
10.662190,11.880177,14,9256,0,88,0,88,-609,9172,0,92,0,80,0,80,0.000000
10.669634,11.890177,14,9256,0,88,0,88,-602,9172,0,92,0,84,0,80,0.000000
10.677213,11.900177,13,9256,0,88,0,88,-678,9132,0,88,0,84,0,80,0.000000
10.685515,11.910177,13,9256,0,84,0,88,-686,9156,0,92,0,84,0,84,0.000000
10.693429,11.920177,14,9260,0,88,0,92,-673,9168,0,92,0,84,0,80,0.000000
10.702182,11.930178,12,9256,0,88,0,88,-678,9168,0,92,0,84,0,80,0.000000
10.710271,11.940178,14,9256,0,88,0,88,-701,9164,0,92,0,84,0,80,0.000000
10.717897,11.950178,13,9256,0,92,0,92,-595,9180,0,92,0,84,0,80,0.000000
10.725426,11.960178,14,9256,0,84,0,92,-599,9172,0,92,0,84,0,80,0.000000
10.733636,11.970179,13,9256,0,88,0,88,-669,9152,0,88,0,84,0,80,0.000000
10.741992,11.980179,15,9256,0,88,0,92,-695,9152,0,96,0,84,0,80,0.000000
10.750252,11.990179,13,9260,0,88,0,88,-682,9164,0,92,0,80,0,76,0.000000
10.758641,12.000179,15,9256,0,88,0,88,-690,9168,0,92,0,84,0,80,0.000000
10.766920,12.010180,14,9256,0,88,0,88,-670,9160,0,92,0,84,0,80,0.000000
10.776937,12.020180,14,9252,0,88,0,88,-640,9180,0,96,0,84,0,80,0.000000
10.787028,12.030180,13,9256,0,88,0,88,-581,9180,0,92,0,84,0,80,0.000000
10.797312,12.040180,14,9256,0,88,0,88,-624,9176,0,92,0,80,0,80,0.000000
10.808589,12.050180,14,9256,0,88,0,88,-660,9168,0,92,0,84,0,80,0.000000
10.819454,12.060181,15,9256,0,88,0,84,-626,9164,0,92,0,84,0,80,0.000000
10.830435,12.070181,14,9256,0,88,0,88,-651,9160,0,88,0,84,0,84,0.000000
10.841438,12.080181,14,9256,0,88,0,88,-641,9168,0,92,0,84,0,80,0.000000
10.852129,12.090181,15,9256,0,88,0,88,-590,9188,0,92,0,84,0,80,0.000000
10.862366,12.100182,14,9252,0,88,0,92,-581,9180,0,92,0,84,0,84,0.000000
10.874005,12.110182,15,9256,0,88,0,88,-627,9172,0,92,0,84,0,80,0.000000
10.885927,12.120182,15,9256,0,88,0,88,-691,9156,0,92,0,84,0,84,0.000000
10.896425,12.130182,15,9256,0,88,0,88,-638,9156,0,92,0,84,0,80,0.000000
10.908705,12.140182,14,9256,0,88,0,92,-680,9180,0,92,0,84,0,80,0.000000
10.918357,12.150183,13,9256,0,88,0,88,-627,9168,0,92,0,84,0,84,0.000000
10.928930,12.160183,13,9256,0,88,0,88,-666,9180,0,92,0,84,0,80,0.000000
10.939022,12.170183,13,9256,0,88,0,88,-631,9168,0,88,0,84,0,80,0.000000
10.948813,12.180183,14,9256,0,88,0,88,-581,9188,0,92,0,80,0,80,0.000000
10.958202,12.190184,15,9256,0,88,0,88,-631,9160,0,92,0,84,0,84,0.000000
10.969112,12.200184,13,9256,0,88,0,88,-693,9160,0,92,0,84,0,80,0.000000
10.978015,12.210184,14,9256,0,88,0,88,-670,9176,0,92,0,80,0,80,0.000000
10.985847,12.220184,13,9256,0,88,0,88,-602,9172,0,92,0,80,0,80,0.000000
10.993716,12.230185,14,9256,0,84,0,88,-677,9168,0,92,0,84,0,80,0.000000
11.002377,12.240185,15,9256,0,88,0,88,-729,9176,0,92,0,84,0,80,0.000000
11.010106,12.250185,13,9252,0,88,0,92,-599,9172,0,92,0,84,0,84,0.000000
11.017728,12.260185,13,9256,0,88,0,88,-595,9180,0,92,0,84,0,80,0.000000
11.025626,12.270185,14,9256,0,84,0,88,-602,9200,0,92,0,84,0,80,0.000000
11.034520,12.280186,15,9256,0,88,0,88,-676,9168,0,92,0,84,0,80,0.000000
11.042403,12.290186,13,9256,0,88,0,88,-599,9172,0,92,0,84,0,80,0.000000
11.051157,12.300186,15,9256,0,88,0,88,-688,9164,0,92,0,84,0,80,0.000000
11.059082,12.310186,14,9256,0,88,0,88,-683,9148,0,92,0,84,0,80,0.000000
11.066711,12.320187,12,9256,0,88,0,88,-599,9172,0,92,0,84,0,80,0.000000
11.074468,12.330187,14,9256,0,88,0,88,-600,9168,0,88,0,84,0,80,0.000000
11.083103,12.340187,12,9256,0,88,0,88,-695,9160,0,92,0,84,0,80,0.000000
11.090947,12.350187,14,9252,0,88,0,88,-665,9168,0,92,0,84,0,80,0.000000
11.099711,12.360188,13,9256,0,88,0,88,-683,9168,0,92,0,84,0,80,0.000000
11.107539,12.370188,15,9256,0,88,0,92,-604,9168,0,92,0,80,0,80,0.000000
11.116076,12.380188,14,9252,0,84,0,88,-686,9148,0,92,0,84,0,80,0.000000
11.124087,12.390188,15,9256,0,88,0,92,-676,9164,0,88,0,80,0,80,0.000000
11.131654,12.400188,14,9256,0,84,0,92,-605,9176,0,92,0,84,0,80,0.000000
11.139333,12.410189,13,9256,0,84,0,92,-602,9172,0,92,0,84,0,80,0.000000
11.147958,12.420189,14,9256,0,88,0,88,-692,9164,0,88,0,84,0,80,0.000000
11.156016,12.430189,15,9256,0,88,0,92,-602,9164,0,92,0,80,0,80,0.000000
11.164318,12.440189,12,9260,0,88,0,92,-681,9164,0,92,0,84,0,84,0.000000
11.172716,12.450190,14,9260,0,88,0,88,-749,9160,0,92,0,84,0,80,0.000000
11.180407,12.460190,14,9256,0,88,0,88,-601,9180,0,88,0,84,0,80,0.000000
11.188085,12.470190,14,9256,0,88,0,88,-601,9172,0,92,0,88,0,80,0.000000
11.196224,12.480190,16,9260,0,88,0,88,-680,9160,0,92,0,80,0,80,0.000000
11.204724,12.490191,14,9256,0,88,0,92,-721,9144,0,92,0,84,0,80,0.000000
11.212400,12.500191,13,9252,0,88,0,88,-614,9176,0,88,0,84,0,80,0.000000
11.220162,12.510191,12,9256,0,88,0,92,-601,9172,0,92,0,84,0,84,0.000000
11.228456,12.520191,13,9256,0,88,0,88,-678,9156,0,92,0,84,0,80,0.000000
11.236782,12.530191,13,9252,0,88,0,92,-666,9160,0,92,0,84,0,76,0.000000
11.244460,12.540192,13,9260,0,88,0,88,-602,9172,0,88,0,80,0,84,0.000000
11.252210,12.550192,14,9256,0,84,0,88,-608,9172,0,92,0,84,0,80,0.000000
11.260496,12.560192,13,9256,0,88,0,88,-684,9152,0,92,0,80,0,80,0.000000
11.269106,12.570192,13,9256,0,88,0,92,-724,9144,0,92,0,80,0,80,0.000000
11.276675,12.580193,13,9252,0,88,0,92,-601,9172,0,88,0,84,0,80,0.000000
11.284315,12.590193,14,9256,0,88,0,88,-601,9172,0,92,0,84,0,80,0.000000
11.292684,12.600193,15,9256,0,92,0,88,-674,9160,0,88,0,84,0,80,0.000000
11.300990,12.610193,14,9260,0,88,0,92,-650,9160,0,92,0,84,0,80,0.000000
11.308693,12.620193,14,9252,0,88,0,88,-600,9172,0,92,0,84,0,84,0.000000
11.316340,12.630194,14,9256,0,88,0,88,-601,9176,0,92,0,84,0,84,0.000000
11.324515,12.640194,13,9256,0,88,0,88,-686,9168,0,92,0,88,0,80,0.000000
11.332994,12.650194,13,9260,0,92,0,88,-719,9148,0,92,0,84,0,84,0.000000
11.340585,12.660194,14,9256,0,84,0,88,-600,9172,0,88,0,84,0,80,0.000000
11.348135,12.670195,14,9256,0,84,0,88,-601,9168,0,92,0,84,0,80,0.000000
11.356340,12.680195,12,9256,0,92,0,88,-682,9168,0,88,0,84,0,80,0.000000
11.364902,12.690195,13,9256,0,88,0,88,-731,9148,0,92,0,84,0,84,0.000000
11.372595,12.700195,14,9256,0,88,0,88,-612,9168,0,92,0,80,0,80,0.000000
11.380193,12.710196,14,9256,0,88,0,88,-609,9172,0,92,0,88,0,80,0.000000
11.388108,12.720196,14,9256,0,88,0,88,-684,9160,0,92,0,84,0,84,0.000000
11.396671,12.730196,13,9256,0,88,0,88,-704,9148,0,88,0,84,0,80,0.000000
11.404328,12.740196,14,9256,0,88,0,88,-601,9180,0,92,0,80,0,80,0.000000
11.411977,12.750196,14,9260,0,88,0,88,-645,9176,0,92,0,84,0,80,0.000000
11.420091,12.760197,14,9256,0,88,0,92,-687,9152,0,92,0,80,0,80,0.000000
11.428634,12.770197,13,9256,0,88,0,88,-704,9160,0,88,0,84,0,80,0.000000
11.436862,12.780197,13,9260,0,88,0,88,-601,9204,0,92,0,84,0,80,0.000000
11.444663,12.790197,13,9256,0,84,0,92,-599,9172,0,88,0,84,0,80,0.000000
11.453429,12.800198,15,9256,0,92,0,92,-681,9148,0,88,0,84,0,80,0.000000
11.461955,12.810198,15,9256,0,88,0,88,-711,9156,0,92,0,84,0,80,0.000000
11.469597,12.820198,12,9256,0,88,0,88,-600,9172,0,92,0,84,0,80,0.000000
11.477183,12.830198,15,9256,0,88,0,88,-613,9172,0,92,0,84,0,80,0.000000
11.485400,12.840199,14,9256,0,88,0,92,-687,9160,0,92,0,84,0,80,0.000000
11.493863,12.850199,13,9256,0,84,0,92,-717,9156,0,92,0,80,0,80,0.000000
11.501836,12.860199,13,9256,0,88,0,92,-620,9176,0,92,0,84,0,80,0.000000
11.509295,12.870199,14,9256,0,88,0,88,-605,9172,0,92,0,80,0,80,0.000000
11.517125,12.880199,14,9256,0,88,0,92,-687,9164,0,92,0,84,0,80,0.000000
